https://utmb.world/fr/utmb-index/races/945.tenerifebluetrailbyutmbtenerifebluetrail73k.2024

Place;Temps;Nom;Nationalité;Genre;Catégorie;Score;0.0;0.05;0.1;0.15000000000000002;0.2;0.25;0.30000000000000004;0.35000000000000003;0.4;0.45;0.5;0.55;0.6000000000000001;0.65;0.7000000000000001;0.75;0.8;0.8500000000000001;0.9;0.9500000000000001;1.0
DNF;-;Pedro Matías SUAREZ HERNÁNDEZ;Espagne;Homme;45-49;DNF
DNF;-;Rosa Maria TOGNI;Suisse;Femme;50-54;DNF
DNF;-;Carlos TOLEDO ROSELL;Espagne;Homme;50-54;DNF
DNF;-;Aitor VAZQUEZ-LARREA;Espagne;Homme;50-54;DNF
DNF;-;Paul VERKADE;Pays-Bas;Homme;20-34;DNF
DNF;-;Jose LLAMAS;Espagne;Homme;55-59;DNF
DNF;-;Andi LESKOVICS;Hongrie;Femme;55-59;DNF
DNF;-;Alexander KRAFT;Allemagne;Homme;55-59;DNF
DNF;-;Patrick ARNOULT;France;Homme;55-59;DNF
DNF;-;Jaume BARCELO ROSSELLO;Espagne;Homme;35-39;DNF
DNF;-;Marco BOSCAIN;Italie;Homme;45-49;DNF
DNF;-;Ernesto CAÑIBANO RODRIGUEZ;Espagne;Homme;40-44;DNF
DNF;-;Lorenzo COSSARD;Italie;Homme;20-34;DNF
DNF;-;Eva DIVIŠOVÁ;République tchèque;Femme;35-39;DNF
DNF;-;Javier FABO PETRICORENA;Espagne;Homme;40-44;DNF
DNF;-;Thomas FUSSENEGGER;Autriche;Homme;40-44;DNF
DNF;-;Daniel GARCIA GARCIA;Espagne;Homme;20-34;DNF
DNF;-;Jonatan GARCIA GARCIA;Espagne;Homme;40-44;DNF
DNF;-;Laura GARCIA GARCIA;Espagne;Femme;20-34;DNF
DNF;-;Luís Alberto HERNANDO ALZAGA;Espagne;Homme;45-49;DNF
DNF;-;Akihiro HORIUCHI;Japon;Homme;50-54;DNF
DNF;-;Freitas IVA;Portugal;Femme;50-54;DNF
DNF;-;Yeram KOH;Corée du Sud;Femme;20-34;DNF
DNF;-;Jorge KOURY GARCIA;Espagne;Homme;50-54;DNF
DNF;-;Anonymous;Espagne;Homme;45-49;DNF
